112.641023,22.244000
101.271911,118.005000
54.129474,181.761000
12.041595,245.462000
31.064449,306.692000
15.000000,368.045000
25.612497,429.501000
28.017851,488.767000
29.154759,551.554000
33.837849,614.034000
41.593269,674.295000
44.384682,734.430000
49.040799,796.929000
34.176015,858.718000
18.027756,919.732000
2.236068,978.546000
10.000000,1040.322000
14.212670,1097.524000
11.180340,1158.623000
6.324555,1218.244000
18.027756,1279.662000
21.587033,1338.595000
26.476405,1399.768000
33.241540,1463.527000
39.458839,1524.397000
61.131007,1585.752000
79.309520,1645.360000
63.820060,1707.190000
40.249224,1768.563000
47.423623,1829.385000
44.045431,1888.639000
36.715120,1952.472000
38.288379,2012.513000
47.381431,2071.267000
56.400355,2130.741000
68.876701,2191.166000
64.031242,2256.164000
59.682493,2320.242000
56.080300,2379.209000
65.863495,2439.558000
61.073726,2500.685000
70.434367,2563.165000
74.202426,2622.532000
97.493590,2682.262000
74.249579,2742.697000
44.102154,2802.729000
28.425341,2859.616000
15.000000,2922.860000
95.854056,2980.490000
108.747414,3042.488000
32.015621,3101.381000
92.590496,3159.885000
116.400172,3219.965000
84.758480,3278.674000
88.391176,3338.390000
69.921384,3397.382000
108.406642,3453.732000
117.800679,3514.342000
115.801554,3574.121000
148.121572,3633.020000
122.016392,3694.492000
154.922561,3753.705000
169.858765,3814.500000
173.046237,3871.436000
191.689854,3928.061000
163.168624,3991.198000
123.975804,4050.423000
110.385687,4110.501000
69.007246,4170.388000
51.662365,4228.870000
47.010637,4289.180000
85.866175,4351.129000
91.923882,4411.174000
72.498276,4471.939000
76.157731,4534.559000
84.528102,4592.956000
91.005494,4652.296000
105.361283,4712.655000
128.736164,4773.112000
123.761868,4833.886000
123.628476,4896.053000
131.745968,4957.223000
105.385008,5020.684000
95.005263,5082.432000
95.257546,5143.519000
99.458534,5202.629000
110.421918,5263.646000
157.876534,5323.150000
38.052595,5378.933000
182.822318,5435.998000
115.801554,5492.575000
66.528190,5551.425000
185.399569,5612.955000
188.095720,5670.459000
219.020547,5730.177000
139.946418,5790.993000
344.710023,5847.859000
37.696154,5907.667000
253.428491,5966.147000
237.255137,6024.540000
305.679571,6084.613000
301.230809,6144.508000
269.312087,6203.151000
187.216452,6262.402000
169.168555,6319.563000
170.073514,6378.296000
95.021050,6437.900000
68.029405,6494.931000
20.880613,6554.648000
36.674242,6612.622000
32.249031,6671.483000
62.968246,6732.087000
97.862148,6793.205000
42.638011,6853.453000
107.912001,6914.878000
146.239530,6973.815000
159.022011,7033.232000
165.978914,7095.574000
148.121572,7156.153000
136.000000,7217.577000
138.437712,7279.418000
115.117331,7341.382000
91.443972,7402.127000
46.238512,7463.440000
26.248809,7521.755000
25.298221,7583.863000
50.477718,7646.085000
89.827613,7703.205000
54.744863,7761.364000
111.825757,7820.831000
118.532696,7879.756000
85.000000,7939.640000
34.000000,7998.406000
61.131007,8060.110000
65.115282,8119.726000
97.082439,8178.468000
127.015747,8238.197000
81.584312,8297.367000
64.776539,8357.016000
44.407207,8416.029000
35.468296,8473.821000
28.600699,8534.257000
39.962482,8592.966000
36.891733,8653.664000
39.408121,8716.925000
34.828150,8778.681000
31.240999,8838.383000
17.720045,8900.292000
15.652476,8962.041000
22.803509,9023.650000
50.219518,9082.064000
72.691127,9143.841000
81.301906,9206.983000
83.024093,9268.503000
72.180330,9330.661000
74.148500,9394.723000
68.505474,9453.684000
60.811183,9514.073000
47.010637,9577.425000
3.162278,9640.537000
18.681542,9699.482000
43.185646,9762.154000
68.731361,9821.248000
32.388269,9878.542000
57.697487,9935.695000
58.855756,9997.967000
70.178344,10060.202000
116.777566,10121.076000
15.297059,10179.313000
134.260940,10239.199000
184.317661,10299.502000
102.610916,10358.867000
250.667110,10535.970000
249.018072,10593.897000
227.107904,10653.774000
186.400107,10713.621000
189.889442,10772.178000
158.079094,10829.363000
124.036285,10886.813000
65.764732,10945.985000
66.850580,11004.120000
39.000000,11065.407000
59.816386,11124.526000
88.141931,11185.710000
86.769810,11246.351000
72.180330,11311.659000
62.201286,11374.059000
32.649655,11434.678000
43.081318,11495.354000
70.682388,11555.310000
99.924972,11615.473000
81.221918,11673.536000
71.063352,11732.813000
36.400549,11793.017000
13.038405,11855.360000
9.000000,11918.110000
22.000000,11976.892000
22.360680,12035.260000
23.194827,12095.626000
16.124515,12158.159000
12.165525,12216.653000
6.403124,12281.242000
24.698178,12343.357000
56.000000,12402.379000
59.000000,12461.016000
69.180922,12519.398000
44.147480,12579.000000
55.470713,12638.242000
44.204072,12695.307000
20.880613,12755.681000
34.205263,12814.490000
47.885280,12877.065000
62.936476,12936.495000
64.761099,12997.296000
51.623638,13056.391000
41.436699,13116.065000
42.755117,13178.468000
43.185646,13239.889000
7.280110,13299.323000
52.392748,13360.562000
86.406018,13423.158000
72.124892,13482.263000
68.352030,13540.786000
70.710678,13602.798000
84.202138,13665.479000
100.005000,13726.950000
62.393910,13788.605000
43.382024,13852.626000
78.873316,13913.436000
106.620823,13975.952000
83.600239,14036.634000
59.000000,14098.335000
40.024992,14159.396000
23.021729,14219.563000
82.024387,14284.132000
124.579292,14342.697000
128.763349,14402.871000
95.015788,14463.911000
139.713994,14520.627000
50.089919,14579.991000
67.424031,14636.691000
63.324561,14695.918000
28.635642,14753.314000
41.629317,14810.874000
110.652610,14872.167000
74.966659,14931.064000
207.328242,15047.074000
177.792013,15166.433000
178.101095,15222.423000
200.124961,15400.837000
92.005435,15459.298000
86.406018,15641.457000
206.400097,15700.734000
144.544111,15759.041000
287.111477,15814.192000
286.567619,15876.477000
326.974005,15940.584000
210.418630,15997.053000
168.362704,16117.863000
96.176920,16233.526000
95.707889,16291.181000
57.140179,16582.737000
29.068884,16759.947000
34.132096,16816.814000
38.209946,16875.972000
30.066593,16932.963000
28.160256,16992.741000
342.660182,17050.961000
257.390754,17111.674000
152.551631,17171.855000
139.086304,17233.134000
163.807814,17288.948000
184.285105,17346.297000
90.801982,17526.705000
52.354560,17586.862000
39.408121,17648.112000
18.681542,17705.595000
104.172933,17764.626000
274.052915,17825.188000
259.110015,17882.941000
208.655218,17999.571000
197.952014,18056.907000
100.184829,18238.721000
98.838252,18298.740000
40.261644,18478.472000
39.051248,18535.356000
46.097722,18593.223000
40.024992,18650.205000
5.099020,18769.170000
10.049876,18827.261000
9.055385,18885.641000
10.198039,18943.129000
10.198039,19006.109000
23.345235,19062.807000
258.141434,19124.922000
308.223945,19185.248000
297.607124,19242.674000
239.920820,19301.943000
82.134037,19361.407000
24.041631,19421.472000
113.176853,19481.565000
213.572002,19539.736000
50.960769,19598.819000
51.419841,19654.576000
103.870111,19712.773000
96.135321,19770.838000
153.808322,19829.767000
133.809566,19887.942000
165.012121,19946.070000
110.724884,20006.408000
113.841996,20063.321000
149.030198,20182.282000
167.299133,20238.684000
178.227383,20299.837000
171.105231,20359.955000
178.000000,20416.815000
124.787820,20477.480000
95.257546,20536.422000
89.453899,20593.806000
25.806976,20656.420000
51.662365,20714.526000
76.400262,20773.994000
99.824847,20833.190000
102.107786,20891.419000
104.479663,20952.155000
92.227978,21010.898000
118.139748,21071.033000
114.481440,21132.978000
133.454112,21190.796000
141.152400,21252.128000
131.041978,21314.006000
99.327740,21375.646000
87.281155,21434.872000
70.228199,21493.929000
70.263789,21553.821000
48.270074,21614.452000
175.547714,21675.674000
226.629654,21734.519000
49.040799,21794.573000
120.341182,21853.937000
162.077142,21911.656000
231.482181,21968.376000
209.059800,22026.156000
199.832430,22087.556000
177.000000,22144.730000
198.363303,22205.191000
238.212090,22322.319000
69.289249,22382.198000
298.241513,22441.627000
307.936682,22500.649000
299.046819,22557.569000
295.959457,22617.335000
242.216845,22676.778000
261.467015,22732.581000
196.290601,22791.024000
141.718030,22849.737000
70.604532,22909.196000
80.131143,22965.503000
89.005618,23024.207000
112.147225,23084.176000
148.519359,23146.999000
151.476071,23204.396000
114.481440,23268.409000
108.374351,23330.510000
83.600239,23391.053000
80.894994,23453.051000
62.801274,23514.635000
47.759816,23572.344000
45.880279,23634.771000
16.031220,23696.157000
31.827661,23756.080000
187.395304,23816.652000
190.965966,23874.604000
68.154237,23932.136000
126.087271,23991.738000
93.048375,24051.074000
106.004717,24108.558000
83.725743,24166.645000
53.366656,24226.262000
58.051701,24283.940000
74.732858,24343.996000
75.802375,24401.490000
115.381974,24458.021000
57.939624,24518.222000
171.959298,24634.841000
168.798697,24694.922000
160.589539,24755.372000
140.246212,24814.689000
137.058382,24873.878000
111.211510,24934.943000
71.554175,24995.089000
28.178006,25055.591000
41.194660,25113.503000
65.863495,25175.197000
61.465437,25236.966000
37.802116,25296.176000
32.572995,25355.077000
44.204072,25415.404000
75.392307,25474.055000
111.319360,25533.802000
108.669223,25595.857000
97.800818,25656.150000
87.132084,25719.034000
78.873316,25781.460000
57.280014,25841.866000
26.925824,25901.895000
24.698178,25962.682000
45.011110,26025.010000
44.407207,26085.090000
11.045361,26144.888000
43.046487,26203.592000
43.011626,26263.104000
38.948684,26320.797000
38.209946,26383.044000
63.198101,26443.116000
76.105190,26501.440000
78.057671,26559.955000
46.324939,26620.838000
50.249378,26679.905000
44.011362,26744.543000
45.705580,26803.497000
27.892651,26862.960000
15.811388,26924.528000
23.086793,26981.768000
39.012818,27045.278000
54.000000,27103.302000
62.000000,27163.041000
29.274562,27222.271000
36.124784,27280.480000
28.017851,27338.999000
35.014283,27400.161000
50.039984,27460.197000
50.000000,27520.144000
93.085982,27579.410000
67.007462,27637.718000
47.675990,27697.552000
34.058773,27756.378000
34.785054,27818.420000
56.080300,27880.004000
77.388630,27942.967000
98.508883,28001.944000
75.179785,28061.781000
47.169906,28124.657000
46.043458,28192.170000
47.074409,28257.854000
56.850682,28319.312000
28.301943,28381.195000
53.758720,28442.236000
53.712196,28502.549000
34.481879,28563.066000
105.004762,28623.700000
165.275528,28683.131000
231.795168,28744.602000
210.544532,28803.619000
223.394270,28865.918000
213.936907,28925.625000
203.501843,28987.342000
164.109719,29054.088000
130.249760,29151.112000
74.330344,29217.787000
12.206556,29285.585000
64.412732,29347.560000
113.635382,29409.533000
121.457812,29470.656000
109.658561,29529.618000
109.036691,29587.099000
84.646323,29646.675000
58.051701,29706.203000
44.407207,29765.995000
38.327536,29825.779000
47.759816,29888.356000
51.662365,29947.814000
30.066593,30006.469000
18.357560,30064.395000
71.112587,30128.151000
77.000000,30188.013000
24.698178,30246.959000
37.483330,30307.513000
49.091751,30366.480000
57.870545,30424.145000
120.307938,30483.784000
110.788086,30544.798000
112.924754,30601.985000
106.066017,30659.212000
95.519631,30719.156000
67.208630,30778.723000
68.117545,30836.652000
83.815273,30895.907000
49.819675,30956.513000
57.271284,31020.851000
79.259069,31078.990000
60.033324,31139.415000
62.393910,31202.212000
46.572524,31263.283000
38.078866,31323.090000
73.763134,31383.524000
100.284595,31444.670000
82.280010,31504.934000
70.724819,31565.377000
31.400637,31626.436000
