315.077768,35.821000
280.957292,218.496000
274.881793,3133.735000
238.025209,3202.952000
143.209637,3277.969000
134.238594,3349.676000
145.041373,3420.202000
15.231546,3492.150000
89.872131,3567.735000
102.449988,3645.027000
63.655322,3722.937000
33.970576,3798.308000
94.260278,3876.165000
85.276022,3954.303000
73.790243,4028.526000
130.751673,4105.284000
169.779268,4180.124000
145.031031,4252.791000
99.005050,4324.535000
77.336925,4396.420000
73.389373,4469.875000
78.644771,4542.745000
92.314679,4618.067000
55.443665,4692.294000
64.381674,4764.567000
96.426138,4838.262000
62.177166,4910.543000
19.235384,4982.663000
47.095647,5055.415000
32.249031,5126.029000
14.035669,5198.492000
16.031220,5271.848000
13.038405,5344.571000
15.033296,5418.368000
15.297059,5491.409000
17.720045,5562.851000
17.720045,5632.697000
18.027756,5706.223000
18.384776,5778.425000
16.155494,5851.054000
11.704700,5920.736000
7.810250,5991.080000
3.605551,6063.186000
6.324555,6133.218000
28.861739,6205.700000
86.579443,6277.239000
143.502613,6348.585000
127.769323,6420.996000
67.683085,6493.116000
21.213203,6567.459000
51.429563,6639.062000
48.259714,6712.393000
24.351591,6783.708000
25.632011,6853.162000
27.202941,6924.745000
27.658633,6996.211000
20.024984,7067.225000
33.837849,7139.457000
96.384646,7211.033000
131.867358,7284.202000
115.351636,7355.935000
100.895986,7429.194000
113.176853,7500.080000
79.120162,7570.721000
38.910153,7643.076000
21.095023,7714.787000
21.023796,7784.937000
16.552945,7857.076000
17.464249,7929.803000
18.110770,8003.902000
18.027756,8074.995000
24.186773,8146.449000
56.320511,8217.389000
151.921032,8289.534000
167.621598,8360.738000
154.690013,8437.138000
165.656271,8509.008000
190.601679,8581.560000
162.806634,8654.477000
160.975153,8727.528000
106.569226,8800.358000
80.262071,8874.039000
72.449983,8944.626000
77.369245,9015.850000
64.257295,9088.789000
36.796739,9162.831000
48.166378,9236.233000
51.224994,9309.655000
52.630789,9383.627000
53.907328,9455.350000
40.706265,9530.932000
83.192548,9604.816000
86.815897,9676.856000
46.043458,9749.534000
48.918299,9822.210000
53.037722,9897.468000
48.795492,9969.501000
27.202941,10043.771000
60.033324,10116.080000
131.518060,10188.060000
164.201096,10262.559000
152.427032,10334.765000
110.476242,10407.383000
184.588732,10480.810000
257.287777,10552.573000
227.228959,10627.155000
177.228666,10696.716000
135.440024,10771.043000
76.896034,10841.475000
49.648766,10911.983000
80.056230,10984.391000
71.344236,11056.624000
21.023796,11127.552000
39.293765,11199.688000
44.911023,11272.564000
30.364453,11347.282000
19.235384,11419.791000
19.697716,11493.225000
20.124612,11564.217000
21.954498,11636.462000
21.095023,11708.145000
21.633308,11782.293000
22.472205,11855.029000
21.954498,11928.626000
23.853721,11999.301000
24.413111,12073.164000
24.413111,12142.709000
25.238859,12216.188000
27.459060,12291.525000
28.844410,12366.117000
28.425341,12442.605000
28.284271,12522.089000
29.732137,12598.054000
32.802439,12674.359000
36.055513,12749.623000
38.013156,12842.812000
38.832976,12931.940000
44.553339,13027.513000
51.971146,13121.557000
22.472205,13209.789000
61.522354,13308.026000
215.712772,13388.325000
104.201727,13517.681000
95.900991,13618.122000
96.337947,13710.609000
87.321246,13813.446000
27.459060,13904.550000
31.016125,14001.009000
29.274562,14088.327000
26.570661,14171.098000
33.301652,14255.265000
62.265560,14345.030000
59.808026,14445.325000
57.140179,14543.584000
117.136672,14643.674000
77.103826,14744.566000
148.337453,14841.951000
